id,result,team_key,position,champion_id,user_name,kda
7037,0,0,2,56,멍청이-Teddy,0.83
7037,0,0,3,61,jkjkjkjkk-KR1,0.14
7037,1,1,5,902,걍내잘못임-KR1,16
7037,0,0,5,497,Honpi-KR1,1.0
7037,1,1,4,222,ben dan she shou-KR1,5.0
7037,1,1,1,24,lanpangzi-KR1,0.5
7037,0,0,4,498,gougoujingzhang-KR1,0.8
7037,1,1,2,78,kakaxi7-KR1,7.0
7038,1,1,5,350,제 니-인간샤넬,6.8
7038,1,1,4,29,병든간장도둑성열-KR1,3.4
7038,0,0,1,122,천리우스-KR1,1.67
7038,1,1,3,4,Dopa-3030,10.5
7038,0,0,3,134,퇴근 후 출근-KR2,0.86
7038,1,1,2,78,경쟁경쟁-KR1,5.0
7038,0,0,5,111,들개처럼-KR1,1.36
7038,1,1,1,24,Room-2005,5.25
7038,0,0,4,145,topking-Jax1,1.73
7038,0,0,2,121,Captain Nilah-2178,1.67
7039,1,1,5,432,Azarily-KR1,4.4
7039,1,1,2,56,난 더 성장할거야-KR01,6.0
7039,0,0,5,555,Asin-KR1,2.4
7039,1,1,3,4,Dopa-3030,3.75
7039,0,0,4,360,결 혼-KR1,1.0
7039,0,0,3,20,리하우-익 산,2.0
7039,1,1,1,887,유 진-7149,10.5
7039,1,1,4,29,iYing luck-KR1,1.75
7039,0,0,1,266,tiantiankaixin2-KR1,0.38
7039,0,0,2,104,lntersteIIar-1215,2.2
7040,1,0,2,64,성준혜수-KR1,3.0
7040,1,0,4,222,나 왕자-KR1,4.0
7040,0,1,5,432,키 네-서 진,1.5
7040,1,0,3,4,Dopa-3030,7
7040,0,1,4,51,L0ts00-0825,0.25
7040,0,1,3,61,Han Song1-KR1,0.5
7040,0,1,1,897,NERDY-KOR,0.33
7040,1,0,1,777,1년은 730일-KR2,4.0
7040,0,1,2,78,yunini-唯我独尊,1.33
7040,1,0,5,40,Eason-陈奕迅,10.0
7041,0,0,2,234,낭구연습-KR1,0.33
7041,0,0,1,266,선량한 다딱이-KR1,0.0
7041,1,1,4,81,어린이즈-KR1,4.0
7041,1,1,5,74,Valse des fleurs-KR1,7.0
7041,1,1,3,4,Dopa-3030,5
7041,1,1,1,126,lczz-KR1,4
7041,1,1,2,62,Rengar-Zeus,4.0
7041,0,0,3,517,TeOhRaTe-0000,1.0
7041,0,0,4,221,바나나 총 퓨퓨-KR1,1.0
7041,0,0,5,518,WALLE828-KR1,1.33
7042,1,0,2,30,이석희-11221,17.0
7042,0,1,4,145,벌꿀집-KR1,0.67
7042,0,1,2,427,댕충이-8572,0.8
7042,1,0,5,497,야앙 사랑해-KR3,8.5
7042,1,0,3,4,Dopa-3030,14.0
7042,0,1,3,777,Hide on bush-HBBY,1.2
7042,1,0,4,498,호날두-siuu1,5.0
7042,1,0,1,24,명지대카레돈가스-KR1,2.0
7042,0,1,1,126,성문왕자-0502,0.4
7042,0,1,5,12,zhuzhudawang-KR1,1.0
7043,0,0,1,69,킬러톱-KR1,0.8
7043,1,1,5,12,이인하-KR1,19.0
7043,1,1,4,110,모두굿바이-KR1,17.0
7043,0,0,2,245,에코만해유-KR1,1.67
7043,0,0,3,166,Dopa-3030,0.22
7043,0,0,5,412,liiiliiiiii-KR2,0.86
7043,1,1,1,133,IIIlIIlliIIllL-KR1,2.67
7043,0,0,4,119,0cean3-KR1,1.33
7043,1,1,3,34,Anivia kin9-KR1,5.0
7043,1,1,2,163,zjh-KR1,8.0
7044,0,1,4,222,귤전사-KR1,1.33
7044,1,0,4,523,I Love You 3000-KR1,2.5
7044,0,1,3,4,Dopa-3030,3.5
7044,1,0,5,412,liiiliiiiii-KR2,2.5
7044,1,0,2,64,치킨사줬더니닭다리만골라먹는김견-김 견,2.0
7044,1,0,1,61,HLE 크래커-KR1,4.4
7044,0,1,1,133,IIIlIIlliIIllL-KR1,2.0
7044,1,0,3,777,kuluomi-KR1,3.6
7044,0,1,2,200,개미짱-KR123,3.14
7044,0,1,5,40,yejingling-KR1,3.6
7045,0,0,2,234,300warriors-김민성,3.2
7045,0,0,5,80,Moham-모함이,0.67
7045,1,1,1,68,숟가락전사-KR1,2.57
7045,1,1,2,104,hwa i tings-KR1,7.25
7045,0,0,4,145,stay-2002,1.1
7045,1,1,3,103,향 상-1234,4.0
7045,1,1,5,235,qazwsxedcrfvdf-KR1,11.33
7045,0,0,3,777,Arnold Hur-KR1,2.0
7045,0,0,1,268,im not sorry-never,1.0
7045,1,1,4,14,4ckzz-KR1,7.67
7046,0,0,1,8,핏빛 계약-KR1,0.71
7046,1,1,1,58,Morgan-8274,8.0
7046,1,1,2,76,300warriors-김민성,2.8
7046,1,1,5,526,걍내잘못임-KR1,3.0
7046,0,0,2,64,나 비-77777,3.5
7046,1,1,3,555,SOODANGKIM-KR12,8.5
7046,0,0,5,497,노장 두티-KR1,2.17
7046,0,0,4,498,Bad End-KR1,3.5
7046,0,0,3,18,piop5-KR1,1.0
7046,1,1,4,145,Brance-KR1,3.4
7047,1,0,3,61,730Cloud-KR1,10.0
7047,1,0,1,80,FA ady-KR1,5.5
7047,1,0,5,526,걍내잘못임-KR1,13.0
7047,0,1,3,24,hide on bush-완두콩,1.33
7047,0,1,1,517,따봉 람머스-KDF1,0.0
7047,1,0,2,78,raptor-전어진,9
7047,1,0,4,145,따붕 람미스-KR1,14.0
7047,0,1,4,110,왕자님 나가신다-2289,0.29
7047,0,1,2,64,Lwxй-KR1,0.5
7047,0,1,5,888,starry sky 2-KR1,1.0
7048,0,0,2,78,90 마린-KR1,4.0
7048,1,1,5,497,걍내잘못임-KR1,3.2
7048,0,0,5,888,DRX-6698,5.0
7048,0,0,1,777,따봉 람머스-KDF1,1.0
7048,1,1,1,516,woyaoshangzuanyi-KR1,1.5
7048,1,1,4,145,따붕 람미스-KR1,1.88
7048,0,0,4,110,왕자님 나가신다-2289,2.8
7048,0,0,3,268,Pungyeon-0622,1.43
7048,1,1,2,64,알 로-사우루스,3.5
7048,1,1,3,4,Arnold Hur-KR1,2.17
7049,0,0,3,68,90 마린-KR1,1.33
7049,1,1,2,44,FA ady-KR1,12.0
7049,1,1,5,497,qiowirz-2045,4.5
7049,0,0,1,134,따봉 람머스-KDF1,0.5
7049,1,1,3,268,langmanbusi-KR1,5.0
7049,1,1,1,24,tiantianfankun-0801,2.0
7049,1,1,4,81,Viper-G168,3.0
7049,0,0,4,222,Rose bloomforyou-KR1,7.0
7049,0,0,5,53,cmty-KR1,1.12
7049,0,0,2,59,rtmopgd-KR1,2.0
7050,0,1,2,887,No longer love-KR1,0.75
7050,1,0,2,427,노 루-TEA,14
7050,1,0,3,157,g g-111,4.67
7050,0,1,3,84,따봉 람머스-KDF1,0.44
7050,1,0,4,498,바이탈-KR1,5.5
7050,0,1,1,41,tiantianfankun-0801,0.5
7050,0,1,4,110,Rose bloomforyou-KR1,0.83
7050,0,1,5,497,PoPz-001,4.0
7050,1,0,5,526,xiayoujie-KR1,8.0
7050,1,0,1,897,알 로-사우루스,3.0
7051,1,0,2,33,광연44-KR1,2.78
7051,0,1,1,77,kkkkkk-KR1,1.78
7051,0,1,4,429,Deft-8366,2.0
7051,0,1,3,517,Chinata-KR1,1.78
7051,1,0,3,61,따봉 람머스-KDF1,1.78
7051,1,0,4,145,BRO Enosh-KR1,13.5
7051,0,1,5,902,Bad End-KR1,1.78
7051,0,1,2,104,xianmiaozhun-KR1,3.6
7051,1,0,1,64,2k2k1in2-KR12,2.43
7051,1,0,5,78,tree supporter-KR1,3.33
7052,1,0,2,526,플레이리스트겨울-KR1,14.0
7052,0,1,3,7,HLE Tempester-KR2,1.33
7052,0,1,1,58,DRX kyeahoo-0813,0.6
7052,0,1,2,91,전상득-KR1,2.67
7052,1,0,3,134,따봉 람머스-KDF1,2.0
7052,1,0,1,266,Zest-김동민,4.5
7052,0,1,5,111,BRO Pollu-pollu,3.0
7052,1,0,4,498,BRO Enosh-KR1,6
7052,1,0,5,497,용병456-KR1,3.33
7052,0,1,4,145,신이 되는 길요-KR1,1.67
7053,1,0,2,59,Radiohead-KR1,6.33
7053,1,0,1,85,cosmos-2401,2.6
7053,1,0,4,895,C9 Berserker-KR1,3.0
7053,0,1,3,134,따봉 람머스-KDF1,1.88
7053,1,0,5,497,농심라면다내꺼야-KR1,16.0
7053,0,1,1,75,Zest-김동민,1.5
7053,0,1,5,12,Chrissy-KR2,3.0
7053,0,1,2,24,나도 신경 쓰지 않는다-KR112,11.0
7053,0,1,4,119,gougoujingzhang-KR1,1.0
7053,1,0,3,268,hanni fans-tw01,3.2
7054,0,1,1,114,dlwlrma22-KR1,1.11
7054,1,0,1,897,DRX kyeahoo-0813,2.8
7054,0,1,2,91,전상득-KR1,4.0
7054,1,0,4,360,관 모-KR1,4.33
7054,0,1,4,21,따봉 람머스-KDF1,1.7
7054,1,0,2,200,NS Callme-KR1,3.29
7054,0,1,3,84,DRX-7267,5.0
7054,1,0,5,526,노장 두티-KR1,3.43
7054,1,0,3,268,FA Smlz-KR1,1.12
7054,0,1,5,60,homeslicer-KR1,2.0
7055,1,1,2,64,NS REDFORCE-NS1,4.0
7055,1,1,1,54,Castlng-KR1,0.5
7055,0,0,4,221,관 모-KR1,1.0
7055,1,1,3,134,따봉 람머스-KDF1,3.0
7055,0,0,3,61,NS Callme-KR1,0.5
7055,0,0,2,78,타 잔-2037,2.0
7055,1,1,5,902,Moham-모함이,6
7055,0,0,1,897,숟가락전사-KR1,4
7055,0,0,5,497,노장 두티-KR1,0.5
7055,1,1,4,222,qazwsxedcrfvdf-KR1,2
7056,1,1,4,119,qiowirz-2045,1.44
7056,0,0,1,58,Zeus-REC0,0.67
7056,1,1,5,432,Bvoy-000,2.43
7056,0,0,4,115,나 비-77777,1.25
7056,0,0,2,163,nikett-KR1,1.67
7056,1,1,1,887,Rooster-2005,5.0
7056,0,0,3,126,따봉 람머스-KDF1,0.5
7056,1,1,3,61,NS Callme-KR1,20.0
7056,0,0,5,22,fisherr-4992,1.0
7056,1,1,2,24,나도 신경 쓰지 않는다-KR112,10.0
7057,0,1,1,777,No longer love-KR1,0.0
7057,0,1,3,4,sdawxl-KR1,3
7057,1,0,4,110,Viper-G170,7.0
7057,1,0,3,84,YURI-VAG1,2.0
7057,0,1,2,91,전상득-KR1,3.0
7057,1,0,1,58,DK Thanatos-KR1,2
7057,1,0,5,22,HLE Antimage-KR1,8.0
7057,1,0,2,104,lushangxiaoxin-KR1,7.0
7057,0,1,5,99,잠을 뒤척이다-KR1,0.67
7057,0,1,4,51,gingerish tea-KR1,0.67
7058,1,0,2,59,ns fiesta-KR1,6.5
7058,0,1,3,711,VEX101-KR1,0.67
7058,0,1,1,77,세타편파송송계란탁-물은셀프,1.5
7058,0,1,4,110,나 왕자-KR1,1.0
7058,1,0,4,15,zhony-14444,6
7058,0,1,5,53,Heize-1004,1.5
7058,1,0,1,24,netei-KR1,3
7058,1,0,5,161,vvicc-KR1,4.0
7058,1,0,3,84,Sun yalong-5142,8.0
7058,0,1,2,427,해둥이-105,1.0
7059,1,1,5,223,IDK-1111,7
7059,0,0,2,104,하아아암마암-KR1,2.0
7059,1,1,4,222,코뚱잉-KR1,5
7059,0,0,1,113,dailoo-KR1,0.8
7059,1,1,3,84,纳祖芒荣耀KING-奎桑提,9
7059,0,0,4,523,상 휘-예 진,0.0
7059,1,1,2,19,해는져서어두운데-KR1,2.5
7059,0,0,5,201,zhony-14444,0.0
7059,0,0,3,200,wu jin de yu-KR1,0.14
7059,1,1,1,266,uiik-KR1,2.5
7060,1,1,1,84,용이 되지  못한 뱀-9999,0.83
7060,1,1,3,61,붐칙칵칙-KR1,5.0
7060,1,1,4,145,관 계-1120,10
7060,0,0,5,888,DK Bible-KR1,0.5
7060,0,0,2,79,바위주머니-KR1,2
7060,1,1,2,78,haiyaoduojiu-1111,8
7060,0,0,4,429,청주최헌진-KTH,0.0
7060,0,0,3,157,greatest effort-KR1,1.0
7060,0,0,1,98,98mid-6831,1.0
7060,1,1,5,111,zhuzhudawang-KR1,9
7061,0,1,1,107,악마상욱-상 욱,1.2
7061,0,1,4,202,송제우-KR1,1.0
7061,0,1,3,7,붐칙칵칙-KR1,0.25
7061,1,0,2,9,221314826-KR1,5.0
7061,1,0,3,18,나 경-1023,5.0
7061,1,0,5,497,NS HH-KR1,7.0
7061,0,1,2,200,스물다섯번째밤-KR1,0.2
7061,0,1,5,432,DK Bible-KR1,2.0
7061,1,0,1,48,바위주머니-KR1,1.33
7061,1,0,4,145,sth2die4-KR1,7
7062,1,0,2,234,드래곤 로어-KR1,6
7062,1,0,1,107,악마상욱-상 욱,5.0
7062,1,0,3,84,붐칙칵칙-KR1,5.0
7062,0,1,5,497,Gy0soo-KR1,0.0
7062,0,1,2,64,바위주머니-KR1,0.5
7062,1,0,4,145,바이탈-KR1,6
7062,0,1,4,895,sth2die4-KR1,0.0
7062,1,0,5,526,haiyaoduojiu-1111,6
7062,0,1,3,134,유발협스트레스-KR1,0.67
7062,0,1,1,79,토마토시러요-KR1,0.25
7063,0,0,2,64,악마상욱-상 욱,1.62
7063,0,0,3,61,luckyqqqq-KR1,1.86
7063,1,1,1,68,헤리z-6666,7.67
7063,0,0,1,777,hide on bush-완두콩,0.89
7063,1,1,2,32,바위주머니-KR1,7.67
7063,0,0,4,222,바이탈-KR1,2.17
7063,1,1,4,147,sth2die4-KR1,7.0
7063,1,1,5,526,유 빔-KR1,3.17
7063,0,0,5,40,Mute-1938,3.5
7063,1,1,3,157,greatest effort-KR1,3.2
7064,0,0,4,81,동 백-5882,1.78
7064,1,1,1,24,hide on bush-완두콩,4.33
7064,0,0,2,35,doyeonie-0626,3.12
7064,1,1,5,43,기 찬-YKC,2.62
7064,1,1,2,64,바위주머니-KR1,5.2
7064,1,1,4,523,바이탈-KR1,1.44
7064,0,0,3,92,sth2die4-KR1,1.0
7064,1,1,3,127,Dog Pig and Me-KR1,6.0
7064,0,0,1,7,살퀸레-KR1,3.33
7064,0,0,5,526,Mute-1938,2.33
7065,1,0,1,107,렝꽁이-KR1,1.83
7065,0,1,3,84,포퉁이-LOL,0.4
7065,0,1,1,24,hide on bush-완두콩,1.2
7065,0,1,2,141,바위주머니-KR1,1.0
7065,1,0,4,498,바이탈-KR1,21.0
7065,1,0,3,518,i kid-2002,14.0
7065,0,1,4,203,sth2die4-KR1,0.86
7065,1,0,2,59,일상이 이상해요-KR1,9.0
7065,1,0,5,497,yiout-KR1,21.0
7065,0,1,5,40,Mute-1938,1.25
7066,1,0,1,777,dyjkbysb-KR1,2.0
7066,1,0,4,115,qwerdsaxcz-KR1,3.0
7066,1,0,5,12,Chaliwang-KR1,6.33
7066,1,0,3,4,Rough day-KR1,5.33
7066,0,1,4,110,September 1st-KR1,0.89
7066,1,0,2,64,바위주머니-KR1,12.0
7066,0,1,3,517,신분이 매우 굳다-KR1,1.14
7066,0,1,5,526,LHBR-KR1,2.0
7066,0,1,2,104,Heng-KR2,2.0
7066,0,1,1,78,AYELGODLIKEMODE-KR1,1.4
7067,0,1,3,126,kfo-KR1,1.17
7067,1,0,3,517,언더덕-KR1,10.0
7067,0,1,5,555,Hide on bush-모딱민,5
7067,0,1,2,120,바위주머니-KR1,1.2
7067,1,0,2,64,아이유-2033,3.0
7067,1,0,1,897,Ripple-2006,2.2
7067,0,1,4,18,아브레-KR1,1.0
7067,1,0,5,497,Lotsoo-KR1,15.0
7067,0,1,1,163,첫째키아나여왕-KR1,1.8
7067,1,0,4,498,God JeongIn-1234,7.5
7068,1,1,5,80,Hide on bush-모딱민,4.67
7068,1,1,4,145,FA pangjin-KR1,2.0
7068,0,0,3,777,diaxxxy-KR1,0.6
7068,1,1,3,126,지훈백크-KR1,6.0
7068,0,0,2,79,바위주머니-KR1,2.67
7068,1,1,1,8,신을저주해-KR1,4.0
7068,0,0,5,526,생각이 통달하다-KR1,0.88
7068,0,0,4,18,아브레-KR1,0.71
7068,1,1,2,163,lushangxiaoxin-KR1,10.5
7068,0,0,1,39,Revenge FA-KR1,1.0
7069,1,1,3,897,끌고돌리고찍고-KR1,5.0
7069,0,0,4,145,130815-KR1,3.0
7069,0,0,3,777,treeeee-KR1,0.88
7069,1,1,2,234,바위주머니-KR1,12.5
7069,0,0,1,266,Ripple-2006,2.0
7069,1,1,1,68,DRX Frog-0630,6.33
7069,1,1,4,429,77dear-KR1,2.3
7069,0,0,5,12,좋아하다신라면-KR1,1.36
7069,0,0,2,20,shanshanxiaofen-KR1,2.29
7069,1,1,5,53,꽥꽥이-0325,3.14
7070,1,1,4,222,예빈이 키 158CM-KR1,4.0
7070,0,0,2,76,메가 영재-1116,0.6
7070,1,1,3,518,이순모-KR1,3.83
7070,0,0,5,235,xinxin-3929,1.33
7070,1,1,1,68,좋은개미-KR1,6.67
7070,0,0,4,110,괴물쥐-고라파덕,2.0
7070,0,0,1,16,hard to be human-KR1,2.29
7070,1,1,2,104,정태형-2004,4.75
7070,1,1,5,497,WALLE828-KR1,5.4
7070,0,0,3,126,srysrysrysrymyb-KR1,1.3
7071,1,1,2,63,zhulinlin09-KR1,4.0
7071,0,0,3,61,BRO Ivory-KR1,0.25
7071,0,0,4,115,직스팀com 플레임-KR2,0.29
7071,0,0,1,897,sdarq1n1-KR1,0.75
7071,1,1,5,777,xxxxouooo-KR1,7.0
7071,1,1,1,266,This game canwin-KR1,4.5
7071,0,0,5,432,Chrissy-KR2,1.0
7071,0,0,2,104,O0OOoO-O0OOo,1.0
7071,1,1,3,223,aabbccaaa-KR1,13.0
7071,1,1,4,235,77dear-KR1,7.0
7072,1,1,5,888,일 편-라 코,4.4
7072,0,0,4,81,NS Jiwoo-KR1,1.12
7072,1,1,2,200,1231564666-KR1,8.33
7072,0,0,5,22,Pyke-2OO7,3.67
7072,0,0,1,897,This game canwin-KR1,2.0
7072,1,1,3,126,kurisuzy-KR1,6.0
7072,0,0,3,518,신분이 매우 굳다-KR1,1.0
7072,0,0,2,141,zao chen zz-KR1,0.8
7072,1,1,4,429,Ryovo-KR1,2.67
7072,1,1,1,887,The Batman1-KR1,8.0
7073,0,1,3,61,나사실너좋아해내고백을받아줄래-6073,0.4
7073,1,0,3,517,디스크유발협곡-KR1,11.0
7073,0,1,1,266,아이린-3453,0.4
7073,1,0,5,432,언젠간 해피엔딩-PoP,15.0
7073,1,0,4,51,hidoiTT-KR1,3.0
7073,0,1,4,145,Deft-6388,0.75
7073,1,0,1,777,07top hansung-KR1,8.0
7073,0,1,5,555,말할 수 없다-KR1,0.75
7073,1,0,2,64,페이커-Panta,14.0
7073,0,1,2,56,xiang yang hua-KR1,0.75
7074,0,0,1,150,아발론친추주세요-KR1,1.12
7074,0,0,3,92,Azhy-KR1,1.43
7074,1,1,4,202,FA Kingdom-KR1,6.5
7074,0,0,2,163,qweasdcxz-KR1,3.0
7074,1,1,2,64,TolanD23-KR1,4.2
7074,1,1,5,432,Moham-모함이,5.5
7074,1,1,3,268,핑 잘 안보는 사람-Ping,3.17
7074,0,0,5,526,스눈이-KR2,4.33
7074,1,1,1,58,asdfgghgh-KR1dd,2.33
7074,0,0,4,429,Brance-KR1,1.1
7075,0,0,5,432,승지부기-KR1,1.67
7075,1,1,1,266,화려한 솔로킬-KR1,6.33
7075,1,1,2,203,kimoyi-KR1,3.0
7075,0,0,3,101,BARKBOOBARK-KR1,11.0
7075,1,1,5,888,DuDu111-KR1,7.67
7075,1,1,4,110,フH人H刀丨-6974,4.5
7075,0,0,1,114,gao qi qiang-KR1,0.9
7075,1,1,3,518,예빈누나 미쳤다-KR1,9.5
7075,0,0,4,119,No like human-KR1,0.27
7075,0,0,2,64,Billy Butcher XD-KR1,0.9
7076,1,1,1,266,따봉 람머스-KR1,6.5
7076,0,0,2,64,Refuge-KR1,2.43
7076,0,0,4,51,NS Jiwoo-KR1,2.0
7076,1,1,2,78,중국인-Hao11,5.75
7076,1,1,3,61,BARKBOOBARK-KR1,2.71
7076,0,0,5,432,DuDu111-KR1,2.88
7076,0,0,1,887,dydwns7667-11111,0.5
7076,1,1,5,235,PoPz-001,3.12
7076,0,0,3,134,haiyaonuli-KR1,1.78
7076,1,1,4,429,loopy1013-KR1,2.0
7077,1,1,5,40,니제사밥꼭꼭묵으-KR1,5.33
7077,0,0,4,202,프렌치요거-KR1,2.33
7077,1,1,4,81,Mystic-0506,3.33
7077,1,1,1,420,G1psyDanger-KR1,5.0
7077,0,0,2,203,우리도 사랑했었-KR1,2.2
7077,0,0,5,432,DuDu111-KR1,2.5
7077,1,1,2,200,Iuckgame9-KR1,1.71
7077,0,0,3,7,장나영-ひ な,1.5
7077,0,0,1,24,pft-KR125,0.17
7077,1,1,3,84,srysrysrysrymyb-KR1,2.8
7078,1,1,3,84,빛나는 근원-KR1,8.5
7078,0,0,3,134,바 니-1313,1.25
7078,1,1,5,497,도 구-WON,20.0
7078,0,0,5,888,DuDu111-KR1,0.6
7078,0,0,2,104,재바우-JUG,1.0
7078,0,0,4,110,aabbccaaa-KR1,0.55
7078,1,1,2,5,yunini-唯我独尊,7.67
7078,1,1,1,68,나는좋은사람이다-KR1,5.0
7078,1,1,4,18,Pdx1129-KR1,4.5
7078,0,0,1,150,이길거야-KR1,0.36
7079,0,0,1,68,kimoyi-KR1,2.0
7079,1,1,4,498,권성진-기모찌,6.0
7079,0,0,3,112,기간티아-0615,0.14
7079,0,0,5,117,DuDu111-KR1,0.67
7079,1,1,2,163,turr2t-KOR,4.67
7079,1,1,1,24,BX8KK-KR1,1.0
7079,0,0,2,59,gelifeisi9-KR1,1.75
7079,0,0,4,222,WALLE828-KR1,0.25
7079,1,1,5,111,zxiyuzhonghuhan-KR1,16.0
7079,1,1,3,126,srysrysrysrymyb-KR1,13
7080,0,0,4,498,Wadid-KR01,0.67
7080,0,0,3,61,튼튼짱짱만욱-튼튼짱짱,1.0
7080,1,1,2,104,Ore mayiking-KR1,6.0
7080,1,1,1,126,vghgff-ADADC,2.75
7080,1,1,3,84,짱구의엉덩이-KR1,14
7080,0,0,2,233,준 받-KR1,1.6
7080,0,0,5,111,DuDu111-KR1,0.86
7080,1,1,5,53,Mmiku-KR1,3.75
7080,0,0,1,27,SlNGED-KR1,1.17
7080,1,1,4,202,입맛 왕-KR1,8.5
7081,1,1,2,427,NoRoo-KR2,11.5
7081,1,1,1,27,이미넘겻다-KR1,5.67
7081,1,1,3,69,만번슬프다-KR1,3.67
7081,1,1,5,235,깜빡 졸면 패배-6666,3.5
7081,1,1,4,81,프렌치요거-KR1,2.5
7081,0,0,2,56,kismets-KR1,2.12
7081,0,0,1,58,kimoyi-KR1,2.6
7081,0,0,3,103,괴물미드-0207,1.43
7081,0,0,5,497,DuDu111-KR1,3.4
7081,0,0,4,145,입맛 왕-KR1,2.0
7082,1,1,1,154,본앤브레드-12345,7.5
7082,1,1,5,201,새콤달콤혜원-KR1,18.0
7082,0,0,1,68,룰대로만해-KR1,0.5
7082,1,1,2,104,98프로완벽한실력-KR1,1.86
7082,0,0,2,78,kimoyi-KR1,1.6
7082,0,0,4,81,결 혼-KR1,1.4
7082,0,0,3,126,i kid-2002,0.43
7082,1,1,4,119,ShadowSama-KR1,4.0
7082,1,1,3,127,GOOD GAME GG BR0-KR1,17.0
7082,0,0,5,43,EnHoaa-KR1,1.33
7083,1,0,4,81,괴물쥐-KR3,5.5
7083,0,1,4,110,나는정직한사람-KR12,2.33
7083,0,1,5,526,6변7IMaker-KR1,3.5
7083,1,0,5,201,새콤달콤혜원-KR1,2.5
7083,0,1,3,61,ra66it-KR1,1.38
7083,1,0,2,104,딸기타르트으-2004,6.5
7083,1,0,1,777,dydwns7667-11111,2.67
7083,0,1,2,76,ISTP-JUG,4.5
7083,0,1,1,23,5656565656-KR1,0.6
7083,1,0,3,268,qweasd123345-KR1,0.88
7084,1,1,4,429,불태워라-KR1,5.0
7084,1,1,3,68,KeSPA Referee-KOR,7.0
7084,0,0,3,91,maybe next life-KR1,2.0
7084,0,0,4,81,평균수명 3분-KR1,1.5
7084,1,1,5,201,새콤달콤혜원-KR1,8.67
7084,0,0,1,266,눈사람-cold1,2.2
7084,1,1,1,126,TANG WEl-KR1,2.25
7084,0,0,5,555,kbj0628-KR1,0.9
7084,1,1,2,154,XDAX-KR1,7.67
7084,0,0,2,9,daliandao-0326,1.64
7085,1,1,3,61,AP Innovation-KR1,9
7085,1,1,2,200,민글러-2831,9
7085,0,0,1,6,게 놈-우르곳장인,0.33
7085,1,1,5,201,새콤달콤혜원-KR1,7
7085,0,0,5,12,아랍스타2-KR1,0.5
7085,0,0,2,254,치킨사줬더니닭다리만골라먹는김견-김 견,1.0
7085,1,1,1,58,오돌추-KR1,4.0
7085,1,1,4,523,싸이카-SGT,3.0
7085,0,0,4,110,Gen G Ruler-Pelia,0.33
7085,0,0,3,84,asqpxzyuvd-0123,0.25
7086,0,1,3,61,idiot mid-KR1,0
7086,0,0,4,429,Jokek1lng-4124,0
7086,0,1,5,201,새콤달콤혜원-KR1,0
7086,0,1,1,24,delta-SKN0,0
7086,0,0,3,78,스눈이-KR2,0
7086,0,1,2,163,Mikasa-KR2,0
7086,0,0,1,6,NHO HA TINH-KR1,0
7086,0,1,4,222,s1aytrue12-123,0
7086,0,0,2,526,Deer3-KR1,0
7086,0,0,5,84,이갈우-KR1,0
7087,0,0,4,81,우우리-123,0.2
7087,0,0,3,68,나라카일-KR1,1.0
7087,1,1,5,53,새콤달콤혜원-KR1,6.0
7087,1,1,4,202,냐미공듀-KR1,15
7087,0,0,1,126,너 호날두-KR1,0.43
7087,1,1,1,777,쿠하쿠-KR1,12.0
7087,1,1,2,64,T1 Oner-승리하리라,10.0
7087,1,1,3,84,new meow-KR1,3.25
7087,0,0,5,22,jhqdyqkd-KR1,1.2
7087,0,0,2,24,스물세짤이에요-KR1,1.4
7088,0,1,1,126,아오 플쌤-KR1,2.2
7088,1,0,5,111,새콤달콤혜원-KR1,2.4
7088,0,1,2,427,오스카나무주연상-KR1,2.0
7088,0,1,5,16,heeseong-KR1,1.86
7088,0,1,3,127,dfdsfgdsfsdga-KR1,2.33
7088,1,0,3,166,죠 니-0622,9.0
7088,0,1,4,81,Zereal-KR1,2.17
7088,1,0,1,777,8 Is Enuff-KR1,1.43
7088,1,0,4,30,Pdx1129-KR1,4.5
7088,1,0,2,76,true my word yey-KR1,11.5
7089,1,0,1,77,t1제우스-4128,1.5
7089,1,0,5,201,새콤달콤혜원-KR1,5.75
7089,0,1,1,24,11월25일전종진생일-0001,1.0
7089,0,1,2,64,Natalie-나탈리,1.3
7089,1,0,3,84,퇴근 후 출근-KR2,5.25
7089,0,1,3,134,NERDY-KOR,2.0
7089,0,1,5,432,조이뀨-zoe1,1.83
7089,1,0,2,78,pop9-KR1,4.25
7089,1,0,4,222,Ryovo-KR1,21.0
7089,0,1,4,22,KOJIMAO-KR1,0.75
7090,0,0,4,81,T1 Gumayusi-TRG,0.33
7090,0,0,2,120,민글러-2831,0.4
7090,1,1,5,201,새콤달콤혜원-KR1,7.0
7090,1,1,3,84,퇴근 후 출근-KR2,6
7090,0,0,1,58,아이유-2033,0.5
7090,1,1,1,82,나김성재야-ksj,2.5
7090,0,0,3,7,really luv u-KR1,0.33
7090,0,0,5,43,EnHoaa-KR1,0.33
7090,1,1,2,104,true my word yey-KR1,10
7090,1,1,4,22,KOJIMAO-KR1,13
7091,1,0,1,126,초보 카이팅-KR1,10
7091,1,0,5,53,새콤달콤혜원-KR1,4.33
7091,0,1,3,238,G1aBao-VN1,0.0
7091,0,1,4,81,addong-KR1,2.33
7091,0,1,2,9,따뜻하게 입어요-KR1,0.5
7091,1,0,3,134,NERDY-KOR,6
7091,1,0,2,200,Iuckgame9-KR1,17
7091,0,1,5,142,조이뀨-zoe1,1.5
7091,1,0,4,523,Ryovo-KR1,1.6
